time,x,y,signal_dbm,link_quality,bitrate_mbit,bssid
1783347082.5,-0.38,-1.48,-33.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347085.5,-0.27,-1.93,-33.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347088.5,-0.22,-2.72,-37.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347091.5,0.15,-3.51,-34.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347094.5,0.76,-3.74,-31.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347097.5,1.52,-3.76,-33.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347100.5,2.30,-3.78,-29.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347103.5,3.10,-3.83,-35.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347106.5,3.90,-3.84,-32.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347109.5,4.77,-3.85,-32.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347112.5,5.63,-3.84,-32.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347115.5,6.48,-3.87,-36.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347118.5,7.25,-3.86,-36.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347121.5,8.04,-3.89,-39.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347124.5,8.90,-3.92,-37.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347127.5,9.45,-3.94,-37.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347130.5,10.27,-4.00,-41.00,69.00,72.20,f0:2f:74:40:a0:c0
1783347133.5,11.27,-4.17,-37.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347136.5,11.81,-4.35,-39.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347139.5,11.85,-4.35,-40.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347142.5,11.85,-4.35,-40.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347145.5,11.85,-4.35,-40.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347148.5,11.85,-4.35,-40.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347151.5,11.85,-4.35,-40.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347154.5,11.85,-4.35,-40.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347157.5,11.85,-4.35,-41.00,69.00,72.20,f0:2f:74:40:a0:c0
1783347160.5,11.85,-4.35,-40.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347163.5,11.85,-4.35,-40.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347166.5,11.85,-4.35,-40.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347169.5,11.85,-4.35,-40.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347172.5,11.85,-4.35,-40.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347175.5,11.85,-4.35,-40.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347178.5,11.85,-4.35,-40.00,70.00,24.00,f0:2f:74:40:a0:c0
1783347181.5,12.05,-4.39,-37.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347184.5,12.59,-4.34,-40.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347187.5,13.41,-4.22,-42.00,68.00,72.20,f0:2f:74:40:a0:c0
1783347190.5,14.25,-4.15,-42.00,68.00,72.20,f0:2f:74:40:a0:c0
1783347193.5,14.80,-3.98,-44.00,66.00,72.20,f0:2f:74:40:a0:c0
1783347196.5,15.24,-3.73,-48.00,62.00,72.20,f0:2f:74:40:a0:c0
1783347199.5,15.37,-3.67,-45.00,65.00,72.20,f0:2f:74:40:a0:c0
1783347202.5,15.37,-3.67,-45.00,65.00,72.20,f0:2f:74:40:a0:c0
1783347205.5,15.37,-3.67,-45.00,65.00,72.20,f0:2f:74:40:a0:c0
1783347208.5,15.37,-3.67,-45.00,65.00,72.20,f0:2f:74:40:a0:c0
1783347211.5,15.37,-3.67,-46.00,64.00,72.20,f0:2f:74:40:a0:c0
1783347214.5,15.37,-3.67,-46.00,64.00,72.20,f0:2f:74:40:a0:c0
1783347217.5,15.37,-3.67,-46.00,64.00,72.20,f0:2f:74:40:a0:c0
1783347220.5,15.37,-3.67,-45.00,65.00,72.20,f0:2f:74:40:a0:c0
1783347223.5,15.37,-3.67,-46.00,64.00,72.20,f0:2f:74:40:a0:c0
1783347226.5,15.37,-3.67,-46.00,64.00,72.20,f0:2f:74:40:a0:c0
1783347229.5,15.37,-3.67,-46.00,64.00,72.20,f0:2f:74:40:a0:c0
1783347232.5,15.37,-3.67,-46.00,64.00,72.20,f0:2f:74:40:a0:c0
1783347235.5,15.37,-3.67,-45.00,65.00,72.20,f0:2f:74:40:a0:c0
1783347238.5,15.37,-3.67,-44.00,66.00,72.20,f0:2f:74:40:a0:c0
1783347241.5,15.33,-3.69,-43.00,67.00,72.20,f0:2f:74:40:a0:c0
1783347244.5,15.38,-3.75,-45.00,65.00,72.20,f0:2f:74:40:a0:c0
1783347247.5,15.87,-3.72,-44.00,66.00,72.20,f0:2f:74:40:a0:c0
1783347250.5,16.67,-3.61,-48.00,62.00,72.20,f0:2f:74:40:a0:c0
1783347253.5,17.22,-3.53,-45.00,65.00,72.20,f0:2f:74:40:a0:c0
1783347256.5,18.05,-3.46,-47.00,63.00,72.20,f0:2f:74:40:a0:c0
1783347259.5,18.88,-3.31,-45.00,65.00,72.20,f0:2f:74:40:a0:c0
1783347262.5,19.70,-3.25,-46.00,64.00,72.20,f0:2f:74:40:a0:c0
1783347265.5,20.51,-3.19,-46.00,64.00,72.20,f0:2f:74:40:a0:c0
1783347268.5,21.31,-3.19,-44.00,66.00,72.20,f0:2f:74:40:a0:c0
1783347271.5,22.10,-3.21,-46.00,64.00,72.20,f0:2f:74:40:a0:c0
1783347274.5,22.93,-3.24,-51.00,59.00,72.20,f0:2f:74:40:a0:c0
1783347277.5,23.80,-3.21,-46.00,64.00,72.20,f0:2f:74:40:a0:c0
1783347280.5,24.68,-3.19,-48.00,62.00,72.20,f0:2f:74:40:a0:c0
1783347283.5,25.56,-3.19,-49.00,61.00,65.00,f0:2f:74:40:a0:c0
1783347286.5,26.35,-3.10,-48.00,62.00,72.20,f0:2f:74:40:a0:c0
1783347289.5,27.24,-3.12,-50.00,60.00,72.20,f0:2f:74:40:a0:c0
1783347292.5,27.78,-3.12,-49.00,61.00,65.00,f0:2f:74:40:a0:c0
1783347295.5,28.64,-3.15,-52.00,58.00,52.00,f0:2f:74:40:a0:c0
1783347298.5,29.46,-3.10,-52.00,58.00,72.20,f0:2f:74:40:a0:c0
1783347301.5,30.47,-3.08,-52.00,58.00,72.20,f0:2f:74:40:a0:c0
1783347304.5,31.34,-3.14,-54.00,56.00,72.20,f0:2f:74:40:a0:c0
1783347307.5,32.13,-3.01,-54.00,56.00,72.20,f0:2f:74:40:a0:c0
1783347310.5,32.85,-2.69,-58.00,52.00,72.20,f0:2f:74:40:a0:c0
1783347313.5,33.65,-2.64,-59.00,51.00,58.50,f0:2f:74:40:a0:c0
1783347316.5,34.46,-2.68,-60.00,50.00,57.70,f0:2f:74:40:a0:c0
1783347319.5,35.27,-2.67,-59.00,51.00,72.20,f0:2f:74:40:a0:c0
1783347322.5,36.27,-2.65,-60.00,50.00,72.20,f0:2f:74:40:a0:c0
1783347325.5,36.97,-2.66,-60.00,50.00,72.20,f0:2f:74:40:a0:c0
1783347328.5,36.96,-2.64,-61.00,49.00,72.20,f0:2f:74:40:a0:c0
1783347331.5,36.47,-2.80,-62.00,48.00,72.20,f0:2f:74:40:a0:c0
1783347334.5,35.67,-2.78,-61.00,49.00,72.20,f0:2f:74:40:a0:c0
1783347337.5,34.88,-2.80,-59.00,51.00,72.20,f0:2f:74:40:a0:c0
1783347340.5,34.04,-2.82,-58.00,52.00,72.20,f0:2f:74:40:a0:c0
1783347343.5,33.25,-2.81,-55.00,55.00,72.20,f0:2f:74:40:a0:c0
1783347346.5,32.42,-2.94,-59.00,51.00,72.20,f0:2f:74:40:a0:c0
1783347349.5,31.91,-3.11,-55.00,55.00,65.00,f0:2f:74:40:a0:c0
1783347352.5,31.14,-3.23,-54.00,56.00,72.20,f0:2f:74:40:a0:c0
1783347355.5,30.36,-3.22,-55.00,55.00,72.20,f0:2f:74:40:a0:c0
1783347358.5,29.57,-3.20,-51.00,59.00,72.20,f0:2f:74:40:a0:c0
1783347361.5,28.74,-3.19,-49.00,61.00,72.20,f0:2f:74:40:a0:c0
1783347364.5,27.99,-3.18,-49.00,61.00,72.20,f0:2f:74:40:a0:c0
1783347367.5,27.18,-3.15,-49.00,61.00,65.00,f0:2f:74:40:a0:c0
1783347370.5,26.17,-3.16,-52.00,58.00,57.70,f0:2f:74:40:a0:c0
1783347373.5,25.54,-3.11,-47.00,63.00,72.20,f0:2f:74:40:a0:c0
1783347376.5,24.92,-3.09,-49.00,61.00,72.20,f0:2f:74:40:a0:c0
1783347379.5,24.04,-3.03,-51.00,59.00,72.20,f0:2f:74:40:a0:c0
1783347382.5,23.17,-3.03,-49.00,61.00,72.20,f0:2f:74:40:a0:c0
1783347385.5,22.36,-3.01,-48.00,62.00,72.20,f0:2f:74:40:a0:c0
1783347388.5,21.48,-3.14,-48.00,62.00,72.20,f0:2f:74:40:a0:c0
1783347391.5,20.55,-3.13,-50.00,60.00,72.20,f0:2f:74:40:a0:c0
1783347394.5,19.64,-3.18,-47.00,63.00,72.20,f0:2f:74:40:a0:c0
1783347397.5,18.82,-3.23,-45.00,65.00,72.20,f0:2f:74:40:a0:c0
1783347400.5,17.97,-3.30,-45.00,65.00,72.20,f0:2f:74:40:a0:c0
1783347403.5,17.18,-3.37,-48.00,62.00,72.20,f0:2f:74:40:a0:c0
1783347406.5,16.36,-3.47,-44.00,66.00,72.20,f0:2f:74:40:a0:c0
1783347409.5,15.58,-3.60,-43.00,67.00,72.20,f0:2f:74:40:a0:c0
1783347412.5,15.16,-3.77,-45.00,65.00,72.20,f0:2f:74:40:a0:c0
1783347415.5,14.41,-3.89,-44.00,66.00,65.00,f0:2f:74:40:a0:c0
1783347418.5,13.52,-3.90,-38.00,70.00,65.00,f0:2f:74:40:a0:c0
1783347421.5,12.90,-3.92,-42.00,68.00,72.20,f0:2f:74:40:a0:c0
1783347424.5,12.18,-4.12,-41.00,69.00,72.20,f0:2f:74:40:a0:c0
1783347427.5,11.71,-4.29,-38.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347430.5,10.83,-4.48,-41.00,69.00,72.20,f0:2f:74:40:a0:c0
1783347433.5,10.22,-4.40,-38.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347436.5,9.30,-4.31,-36.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347439.5,8.52,-4.14,-34.00,70.00,65.00,f0:2f:74:40:a0:c0
1783347442.5,7.46,-4.01,-34.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347445.5,6.63,-4.11,-35.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347448.5,5.93,-4.07,-34.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347451.5,5.02,-3.99,-33.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347454.5,4.18,-3.87,-31.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347457.5,3.29,-3.89,-34.00,70.00,65.00,f0:2f:74:40:a0:c0
1783347460.5,2.38,-3.88,-32.00,70.00,65.00,f0:2f:74:40:a0:c0
1783347463.5,1.76,-3.93,-35.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347466.5,0.92,-3.83,-38.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347469.5,0.10,-3.51,-36.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347472.5,-0.29,-2.84,-31.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347475.5,-0.31,-2.03,-35.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347478.5,-0.44,-1.30,-36.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347481.5,-0.68,-1.11,-37.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347484.5,-1.14,-1.43,-35.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347487.5,-1.91,-1.92,-35.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347490.5,-2.45,-2.27,-38.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347493.5,-3.23,-2.93,-36.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347496.5,-3.78,-3.36,-37.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347499.5,-4.62,-3.91,-40.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347502.5,-5.16,-4.16,-39.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347505.5,-6.03,-4.38,-41.00,69.00,72.20,f0:2f:74:40:a0:c0
1783347508.5,-6.84,-4.51,-43.00,67.00,72.20,f0:2f:74:40:a0:c0
1783347511.5,-7.67,-4.72,-42.00,68.00,72.20,f0:2f:74:40:a0:c0
1783347514.5,-8.50,-4.92,-42.00,68.00,72.20,f0:2f:74:40:a0:c0
1783347517.5,-9.26,-5.18,-48.00,62.00,72.20,f0:2f:74:40:a0:c0
1783347520.5,-10.08,-5.31,-45.00,65.00,72.20,f0:2f:74:40:a0:c0
1783347523.5,-10.87,-5.44,-46.00,64.00,72.20,f0:2f:74:40:a0:c0
1783347526.5,-11.62,-5.61,-46.00,64.00,72.20,f0:2f:74:40:a0:c0
1783347529.5,-12.13,-5.79,-46.00,64.00,72.20,f0:2f:74:40:a0:c0
1783347532.5,-12.65,-6.01,-49.00,61.00,72.20,f0:2f:74:40:a0:c0
1783347535.5,-12.38,-5.83,-47.00,63.00,72.20,f0:2f:74:40:a0:c0
1783347538.5,-11.64,-5.56,-49.00,61.00,72.20,f0:2f:74:40:a0:c0
1783347541.5,-11.12,-5.42,-47.00,63.00,72.20,f0:2f:74:40:a0:c0
1783347544.5,-10.30,-5.21,-46.00,64.00,72.20,f0:2f:74:40:a0:c0
1783347547.5,-9.47,-4.97,-47.00,63.00,72.20,f0:2f:74:40:a0:c0
1783347550.5,-8.58,-4.85,-44.00,66.00,72.20,f0:2f:74:40:a0:c0
1783347553.5,-7.89,-4.64,-44.00,66.00,72.20,f0:2f:74:40:a0:c0
1783347556.5,-7.13,-4.51,-41.00,69.00,72.20,f0:2f:74:40:a0:c0
1783347559.5,-6.39,-4.48,-40.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347562.5,-5.86,-4.35,-41.00,69.00,72.20,f0:2f:74:40:a0:c0
1783347565.5,-5.02,-4.09,-36.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347568.5,-4.18,-3.73,-37.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347571.5,-3.61,-3.36,-38.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347574.5,-3.06,-2.95,-34.00,70.00,65.00,f0:2f:74:40:a0:c0
1783347577.5,-2.24,-2.28,-34.00,70.00,65.00,f0:2f:74:40:a0:c0
1783347580.5,-1.65,-1.89,-34.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347583.5,-0.80,-1.36,-35.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347586.5,-0.26,-0.97,-32.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347589.5,-0.27,-0.93,-34.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347592.5,-0.81,-0.37,-35.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347595.5,-1.23,0.15,-37.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347598.5,-1.66,0.68,-35.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347601.5,-2.13,1.20,-38.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347604.5,-2.80,2.00,-37.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347607.5,-3.21,2.49,-41.00,69.00,72.20,f0:2f:74:40:a0:c0
1783347610.5,-3.92,3.28,-36.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347613.5,-4.56,3.76,-39.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347616.5,-4.95,4.43,-42.00,68.00,72.20,f0:2f:74:40:a0:c0
1783347619.5,-4.56,4.99,-44.00,66.00,72.20,f0:2f:74:40:a0:c0
1783347622.5,-4.57,5.60,-45.00,65.00,72.20,f0:2f:74:40:a0:c0
1783347625.5,-4.69,6.35,-43.00,67.00,72.20,f0:2f:74:40:a0:c0
1783347628.5,-4.74,7.19,-46.00,64.00,65.00,f0:2f:74:40:a0:c0
1783347631.5,-4.90,7.96,-46.00,64.00,72.20,f0:2f:74:40:a0:c0
1783347634.5,-5.51,8.19,-45.00,65.00,72.20,f0:2f:74:40:a0:c0
1783347637.5,-6.30,8.11,-50.00,60.00,72.20,f0:2f:74:40:a0:c0
1783347640.5,-7.11,8.07,-47.00,63.00,72.20,f0:2f:74:40:a0:c0
1783347643.5,-7.91,8.07,-48.00,62.00,72.20,f0:2f:74:40:a0:c0
1783347646.5,-8.68,8.04,-50.00,60.00,72.20,f0:2f:74:40:a0:c0
1783347649.5,-9.42,8.00,-52.00,58.00,72.20,f0:2f:74:40:a0:c0
1783347652.5,-10.15,7.97,-52.00,58.00,72.20,f0:2f:74:40:a0:c0
1783347655.5,-10.92,7.93,-51.00,59.00,72.20,f0:2f:74:40:a0:c0
1783347658.5,-11.45,7.92,-57.00,53.00,72.20,f0:2f:74:40:a0:c0
1783347661.5,-12.21,7.90,-52.00,58.00,72.20,f0:2f:74:40:a0:c0
1783347664.5,-12.95,7.89,-55.00,55.00,72.20,f0:2f:74:40:a0:c0
1783347667.5,-13.74,7.83,-53.00,57.00,72.20,f0:2f:74:40:a0:c0
1783347670.5,-14.05,7.76,-53.00,57.00,72.20,f0:2f:74:40:a0:c0
1783347673.5,-13.83,7.76,-55.00,55.00,72.20,f0:2f:74:40:a0:c0
1783347676.5,-13.27,7.89,-54.00,56.00,72.20,f0:2f:74:40:a0:c0
1783347679.5,-12.44,7.96,-52.00,58.00,72.20,f0:2f:74:40:a0:c0
1783347682.5,-11.70,7.96,-52.00,58.00,72.20,f0:2f:74:40:a0:c0
1783347685.5,-10.98,7.92,-53.00,57.00,72.20,f0:2f:74:40:a0:c0
1783347688.5,-10.26,7.99,-52.00,58.00,72.20,f0:2f:74:40:a0:c0
1783347691.5,-9.58,8.05,-54.00,56.00,72.20,f0:2f:74:40:a0:c0
1783347694.5,-8.89,8.06,-51.00,59.00,72.20,f0:2f:74:40:a0:c0
1783347697.5,-8.14,8.07,-49.00,61.00,72.20,f0:2f:74:40:a0:c0
1783347700.5,-7.39,8.07,-53.00,57.00,72.20,f0:2f:74:40:a0:c0
1783347703.5,-6.63,8.06,-46.00,64.00,72.20,f0:2f:74:40:a0:c0
1783347706.5,-5.92,8.11,-43.00,67.00,72.20,f0:2f:74:40:a0:c0
1783347709.5,-4.99,8.02,-49.00,61.00,72.20,f0:2f:74:40:a0:c0
1783347712.5,-4.62,7.53,-45.00,65.00,72.20,f0:2f:74:40:a0:c0
1783347715.5,-4.75,6.72,-46.00,64.00,72.20,f0:2f:74:40:a0:c0
1783347718.5,-4.66,5.98,-42.00,68.00,72.20,f0:2f:74:40:a0:c0
1783347721.5,-4.61,5.23,-40.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347724.5,-4.47,4.78,-41.00,69.00,72.20,f0:2f:74:40:a0:c0
1783347727.5,-4.45,4.78,-41.00,69.00,72.20,f0:2f:74:40:a0:c0
1783347730.5,-4.45,4.78,-42.00,68.00,72.20,f0:2f:74:40:a0:c0
1783347733.5,-4.45,4.78,-42.00,68.00,72.20,f0:2f:74:40:a0:c0
1783347736.5,-4.45,4.78,-43.00,67.00,72.20,f0:2f:74:40:a0:c0
1783347739.5,-4.45,4.78,-42.00,68.00,72.20,f0:2f:74:40:a0:c0
1783347742.5,-4.45,4.78,-42.00,68.00,72.20,f0:2f:74:40:a0:c0
1783347745.5,-4.45,4.78,-42.00,68.00,72.20,f0:2f:74:40:a0:c0
1783347748.5,-4.45,4.78,-42.00,68.00,72.20,f0:2f:74:40:a0:c0
1783347751.5,-4.45,4.78,-43.00,67.00,72.20,f0:2f:74:40:a0:c0
1783347754.5,-4.45,4.78,-43.00,67.00,72.20,f0:2f:74:40:a0:c0
1783347757.5,-4.45,4.78,-43.00,67.00,72.20,f0:2f:74:40:a0:c0
1783347760.5,-4.45,4.78,-43.00,67.00,72.20,f0:2f:74:40:a0:c0
1783347763.5,-4.45,4.78,-43.00,67.00,72.20,f0:2f:74:40:a0:c0
1783347766.5,-4.45,4.78,-43.00,67.00,72.20,f0:2f:74:40:a0:c0
1783347769.5,-4.43,4.80,-44.00,66.00,72.20,f0:2f:74:40:a0:c0
1783347772.5,-4.53,4.83,-44.00,66.00,72.20,f0:2f:74:40:a0:c0
1783347775.5,-4.54,4.24,-43.00,67.00,72.20,f0:2f:74:40:a0:c0
1783347778.5,-4.30,3.72,-41.00,69.00,72.20,f0:2f:74:40:a0:c0
1783347781.5,-3.66,3.01,-39.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347784.5,-3.27,2.54,-34.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347787.5,-2.68,1.79,-38.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347790.5,-2.17,0.97,-37.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347793.5,-1.80,0.47,-33.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347796.5,-1.10,-0.34,-36.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347799.5,-0.69,-0.89,-33.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347802.5,-0.36,-1.43,-29.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347805.5,-0.34,-1.47,-32.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347808.5,-0.34,-1.47,-33.00,70.00,65.00,f0:2f:74:40:a0:c0
1783347811.5,-0.34,-1.47,-32.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347814.5,-0.34,-1.47,-32.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347817.5,-0.34,-1.47,-32.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347820.5,-0.34,-1.47,-32.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347823.5,-0.34,-1.47,-32.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347826.5,-0.34,-1.47,-32.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347829.5,-0.34,-1.47,-32.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347832.5,-0.34,-1.47,-32.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347835.5,-0.34,-1.47,-32.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347838.5,-0.34,-1.47,-32.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347841.5,-0.34,-1.47,-32.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347844.5,-0.34,-1.47,-32.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347847.5,-0.34,-1.47,-32.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347850.5,-0.34,-1.47,-32.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347853.5,-0.34,-1.47,-32.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347856.5,-0.34,-1.47,-32.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347859.5,-0.34,-1.47,-32.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347862.5,-0.34,-1.47,-32.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347865.5,-0.34,-1.47,-32.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347868.5,-0.34,-1.47,-32.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347871.5,-0.34,-1.47,-32.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347874.5,-0.34,-1.47,-32.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347877.5,-0.33,-1.48,-33.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347880.5,-0.39,-1.64,-36.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347883.5,-0.39,-1.64,-36.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347886.5,-0.39,-1.64,-36.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347889.5,-0.39,-1.64,-36.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347892.5,-0.39,-1.64,-36.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347895.5,-0.39,-1.64,-36.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347898.5,-0.39,-1.64,-36.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347901.5,-0.39,-1.64,-36.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347904.5,-0.39,-1.64,-36.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347907.5,-0.39,-1.64,-36.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347910.5,-0.39,-1.64,-36.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347913.5,-0.39,-1.64,-35.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347916.5,-0.39,-1.64,-35.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347919.5,-0.39,-1.64,-36.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347922.5,-0.39,-1.64,-36.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347925.5,-0.39,-1.64,-36.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347928.5,-0.39,-1.64,-35.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347931.5,-0.29,-1.89,-34.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347934.5,-0.21,-2.65,-33.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347937.5,0.05,-3.36,-33.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347940.5,0.67,-3.78,-35.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347943.5,1.42,-3.79,-33.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347946.5,2.23,-3.80,-30.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347949.5,3.07,-3.84,-35.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347952.5,3.93,-3.84,-29.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347955.5,4.76,-3.85,-33.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347958.5,5.59,-3.89,-31.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347961.5,6.37,-3.92,-36.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347964.5,7.13,-3.88,-34.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347967.5,7.96,-3.84,-37.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347970.5,8.57,-3.87,-38.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347973.5,9.48,-3.91,-37.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347976.5,10.37,-3.99,-40.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347979.5,11.23,-4.16,-39.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347982.5,11.82,-4.38,-39.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347985.5,11.97,-4.33,-37.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347988.5,11.97,-4.33,-36.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347991.5,11.97,-4.33,-36.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347994.5,11.97,-4.33,-36.00,70.00,72.20,f0:2f:74:40:a0:c0
1783347997.5,11.97,-4.33,-37.00,70.00,72.20,f0:2f:74:40:a0:c0
1783348000.5,11.97,-4.33,-36.00,70.00,72.20,f0:2f:74:40:a0:c0
1783348003.5,11.97,-4.33,-37.00,70.00,72.20,f0:2f:74:40:a0:c0
